"","SiteID","Group","Species","Row","Column","germination.spring","germination.fall.new","germ.any","survival.spring","survival.fall","surv.any","tray.damage.spring","tray.damage.fall","damage.any","nodamage.any","dead.germinant.fall","canopy.cover.mean","elevation.m","TPI.30","TPI.gen","Slope","TRI.30","TRI.gen","aspect","aspect.gen","site.type"
"5357","CR11","N","psme","D",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5358","CR11","N","psme","D",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5359","CR11","N","psme","D",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5360","CR11","N","psme","D",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5361","CR11","S","pico","D",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5362","CR11","S","pico","D",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5363","CR11","S","pico","D",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5364","CR11","S","pico","D",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5365","CR11","S","pico","D",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5366","CR11","S","pico","D",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5367","CR11","S","pico","D",7,1,0,1,1,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5368","CR11","S","pico","D",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5369","CR11","S","pico","D",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5370","CR11","S","pico","D",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5371","CR11","S","psme","D",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5372","CR11","S","psme","D",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5373","CR11","S","psme","D",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5374","CR11","S","psme","D",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5375","CR11","S","psme","D",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5376","CR11","S","psme","D",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5377","CR11","S","psme","D",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5378","CR11","S","psme","D",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5379","CR11","S","psme","D",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5380","CR11","S","psme","D",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5381","CR11","W","pico","D",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5382","CR11","W","pico","D",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5383","CR11","W","pico","D",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5384","CR11","W","pico","D",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5385","CR11","W","pico","D",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5386","CR11","W","pico","D",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5387","CR11","W","pico","D",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5388","CR11","W","pico","D",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5389","CR11","W","pico","D",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5390","CR11","W","pico","D",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5391","CR11","W","psme","D",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5392","CR11","W","psme","D",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5393","CR11","W","psme","D",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5394","CR11","W","psme","D",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5395","CR11","W","psme","D",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5396","CR11","W","psme","D",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5397","CR11","W","psme","D",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5398","CR11","W","psme","D",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5399","CR11","W","psme","D",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5400","CR11","W","psme","D",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5401","CR11","C","pico","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5402","CR11","C","pico","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5403","CR11","C","pico","E",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5404","CR11","C","pico","E",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5405","CR11","C","pico","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5406","CR11","C","pico","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5407","CR11","C","pico","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5408","CR11","C","pico","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5409","CR11","C","pico","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5410","CR11","C","pico","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5411","CR11","C","psme","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5412","CR11","C","psme","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5413","CR11","C","psme","E",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5414","CR11","C","psme","E",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5415","CR11","C","psme","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5416","CR11","C","psme","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5417","CR11","C","psme","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5418","CR11","C","psme","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5419","CR11","C","psme","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5420","CR11","C","psme","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5421","CR11","E","pico","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5422","CR11","E","pico","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5423","CR11","E","pico","E",3,1,0,1,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5424","CR11","E","pico","E",4,1,0,1,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5425","CR11","E","pico","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5426","CR11","E","pico","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5427","CR11","E","pico","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5428","CR11","E","pico","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5429","CR11","E","pico","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5430","CR11","E","pico","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5431","CR11","E","psme","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5432","CR11","E","psme","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5433","CR11","E","psme","E",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5434","CR11","E","psme","E",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5435","CR11","E","psme","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5436","CR11","E","psme","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5437","CR11","E","psme","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5438","CR11","E","psme","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5439","CR11","E","psme","E",9,1,0,1,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5440","CR11","E","psme","E",10,1,0,1,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5441","CR11","N","pico","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5442","CR11","N","pico","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5443","CR11","N","pico","E",3,1,0,1,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5444","CR11","N","pico","E",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5445","CR11","N","pico","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5446","CR11","N","pico","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5447","CR11","N","pico","E",7,1,0,1,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5448","CR11","N","pico","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5449","CR11","N","pico","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5450","CR11","N","pico","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5451","CR11","N","psme","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5452","CR11","N","psme","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5453","CR11","N","psme","E",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5454","CR11","N","psme","E",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5455","CR11","N","psme","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5456","CR11","N","psme","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5457","CR11","N","psme","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5458","CR11","N","psme","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5459","CR11","N","psme","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5460","CR11","N","psme","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5461","CR11","S","pico","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5462","CR11","S","pico","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5463","CR11","S","pico","E",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5464","CR11","S","pico","E",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5465","CR11","S","pico","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5466","CR11","S","pico","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5467","CR11","S","pico","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5468","CR11","S","pico","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5469","CR11","S","pico","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5470","CR11","S","pico","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5471","CR11","S","psme","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5472","CR11","S","psme","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5473","CR11","S","psme","E",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5474","CR11","S","psme","E",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5475","CR11","S","psme","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5476","CR11","S","psme","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5477","CR11","S","psme","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5478","CR11","S","psme","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5479","CR11","S","psme","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5480","CR11","S","psme","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5481","CR11","W","pico","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5482","CR11","W","pico","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5483","CR11","W","pico","E",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5484","CR11","W","pico","E",4,1,0,1,1,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5485","CR11","W","pico","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5486","CR11","W","pico","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5487","CR11","W","pico","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5488","CR11","W","pico","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5489","CR11","W","pico","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5490","CR11","W","pico","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5491","CR11","W","psme","E",1,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5492","CR11","W","psme","E",2,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5493","CR11","W","psme","E",3,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5494","CR11","W","psme","E",4,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5495","CR11","W","psme","E",5,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5496","CR11","W","psme","E",6,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5497","CR11","W","psme","E",7,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5498","CR11","W","psme","E",8,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5499","CR11","W","psme","E",9,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5500","CR11","W","psme","E",10,0,0,0,0,0,0,0,0,0,1,0,11.6,2296.530443,-3.232536723,"concave",8.715095104,4.441708408,"low",262.0325061,"W","concave.gentle"
"5501","CR12","C","pico","A",1,1,0,1,1,0,0,0,0,0,1,1,18.88,2449.109532,-2.135958828,"concave",10.44058353,5.190922004,"low",274.5211319,"W","concave.gentle"
"5502","CR12","C","pico","A",2,1,0,1,1,0,0,0,0,0,1,1,18.88,2449.109532,-2.135958828,"concave",10.44058353,5.190922004,"low",274.5211319,"W","concave.gentle"
"5503","CR12","C","pico","A",3,0,0,0,0,0,0,0,0,0,1,0,18.88,2449.109532,-2.135958828,"concave",10.44058353,5.190922004,"low",274.5211319,"W","concave.gentle"
"5504","CR12","C","pico","A",4,0,0,0,0,0,0,0,0,0,1,0,18.88,2449.109532,-2.135958828,"concave",10.44058353,5.190922004,"low",274.5211319,"W","concave.gentle"
"5505","CR12","C","pico","A",5,1,0,1,1,0,0,0,0,0,1,0,18.88,2449.109532,-2.135958828,"concave",10.44058353,5.190922004,"low",274.5211319,"W","concave.gentle"
"5506","CR12","C","pico","A",6,1,0,1,1,0,0,0,0,0,1,0,18.88,2449.109532,-2.135958828,"concave",10.44058353,5.190922004,"low",274.5211319,"W","concave.gentle"
